Earle Full,efullhk14005,0,7|12|4|8|8|12|5|8
Audy Cutchee,acutcheec211480,0,5|5|10|8|2|16|5|13
Robin Archibald,rarchibaldjc10452,0,8|7|6|6|8|9|15|5
Aileen Gillbee,agillbeeof12901,0,8|5|11|10|10|0|19|1
Shelbi Pannett,spannetth62152,0,2|11|0|11|9|15|11|5
Gussi Week,gweekdu13402,0,3|6|7|16|3|12|13|4
Niles Ivushkin,nivushkin7423383,0,12|5|4|13|7|2|5|16
Robbert Cortes,rcortes493007,0,2|11|2|15|8|4|13|9
Welch O' Mahony,wob027455,0,12|6|18|6|8|3|3|8
Welch Udale,wudalei130199,0,5|11|10|11|9|9|3|6
Pebrook Armiger,parmigercu18144,0,2|4|11|18|3|20|1|5
Loralyn Scriviner,lscriviner4l13921,0,7|11|5|2|6|6|5|22
Lucinda Just,ljustrm30441,0,6|7|16|9|1|13|8|4
Sherrie Shemelt,sshemeltme9555,0,7|1|14|8|2|6|22|4
Mercie Milberry,mmilberry2d4361,0,0|1|12|8|24|3|8|8
Clayborne Philipeau,cphilipeauim21904,0,6|6|11|4|14|5|8|10
Clarey Goose,cgooses895,0,10|5|10|14|8|5|6|6
Kai Whelband,kwhelbandrq18580,0,2|1|8|2|22|3|13|13
Milli McEvoy,mmcevoynd11032,0,18|16|8|2|8|4|3|5
Francisco Derbyshire,fderbyshire6b31557,0,6|18|4|6|2|8|8|12
Cheston O'Duggan,codugganmm9106,0,8|9|7|4|8|1|12|15
Bronnie Bleazard,bbleazardag17920,0,7|8|6|16|12|3|4|8
Correy Gritland,cgritlandfj32620,0,14|7|2|8|26|2|2|3
Eli Cesaric,ecesaric6629108,0,3|3|8|7|13|1|8|21
Penelopa Moy,pmoyao1529,0,10|17|8|5|8|5|0|11
North Frake,nfrake8e9724,0,8|3|1|8|9|6|14|15
Doretta Spurdon,dspurdonpm31773,0,13|2|8|9|7|2|13|10
Stormie Wyson,swyson3c18164,0,7|8|12|1|13|15|0|8
Jack Dusting,jdustingc34675,0,8|2|6|8|5|6|7|22
Alfreda Ander,aanderj18432,0,8|11|7|5|10|10|5|8
Shalne Mallabon,smallabonjg5459,0,4|13|13|1|6|14|4|9
Carlie Kenningham,ckenninghambp3457,0,13|2|5|17|0|15|4|8
Ania Josskoviz,ajosskovizer28973,0,12|15|26|2|6|1|0|2
Desirae Rippon,drippongg7695,0,19|2|8|11|7|5|6|6
Corbett Mathwin,cmathwinea19083,0,3|15|12|4|3|12|2|13
Nikkie Barrington,nbarringtonif31951,0,2|3|8|8|15|8|14|6
Alleen Blackeby,ablackeby6x1156,0,7|1|20|15|8|2|3|8
Siward Keenor,skeenorkj27584,0,5|6|2|8|12|7|12|12
Sissie Boich,sboichm326945,0,0|5|16|13|4|0|18|8
Sargent Quarry,squarrygw12756,0,0|8|7|12|3|8|19|7
Reynold Cooksey,rcooksey3630573,0,10|14|7|2|6|12|6|7
Murray McNiven,mmcniven7j22727,0,13|3|2|8|6|18|4|10
Margery Crohan,mcrohanph29769,0,6|7|25|5|2|4|5|10
Kristoforo Perree,kperreecr32279,0,5|10|7|3|12|11|15|1
Brigit Longbothom,blongbothom1229172,0,5|0|16|8|4|5|6|20
Tomlin Martyns,tmartyns4k21536,0,12|14|9|0|1|8|7|13
Noelyn Voysey,nvoyseyf34588,0,1|5|21|26|4|0|7|0
Tiler Proud,tproud7g20423,0,1|9|12|3|11|12|14|2
Ag Glazebrook,aglazebrook8x798,0,1|17|15|4|14|1|1|11
Les Humble,lhumbleja23275,0,7|17|17|4|7|4|5|3
Fielding Biffin,fbiffine916167,0,13|11|14|3|5|10|5|3
Cesare Grasser,cgrasser7r23867,0,10|5|18|1|11|0|12|7
Annalee Ortiga,aortigakq30724,0,5|15|15|6|5|1|14|3
Ranice Wraighte,rwraightedf21458,0,16|1|12|5|5|1|17|7
Barbaraanne Murrock,bmurrock4624293,0,2|9|7|2|5|10|15|14
Nolana Larvor,nlarvorhy26124,0,17|5|10|2|3|0|14|13
Gloriana Ruggiero,gruggiero934844,0,2|7|18|1|8|2|12|14
Ashleigh Leuchars,aleuchars8x27867,0,2|4|8|2|8|15|13|12
Ladonna Barney,lbarneyx28230,0,6|4|9|10|8|11|5|11
Noland Ackermann,nackermannbe12458,0,0|10|4|15|15|16|1|3
Helen-elizabeth Renny,hrennygv30027,0,3|9|21|0|0|10|0|21
Mathias Dederich,mdedericha324085,0,3|8|7|2|13|13|5|13
Allan Lambrick,alambrick989897,0,1|4|14|5|4|7|15|14
Nonna Lampert,nlampertnu25250,0,15|2|5|7|9|14|2|10
Melina Ketteringham,mketteringhampm5242,0,15|2|9|7|8|2|16|5
Powell Cowtherd,pcowtherd9j23706,0,8|7|8|6|8|8|5|14
Shirlee Janiak,sjaniakbx28809,0,11|5|7|1|7|17|5|11
Carmella Keaveney,ckeaveneyow25512,0,10|3|15|4|11|4|13|4
Aldous Rijkeseis,arijkeseisq61,0,9|7|17|3|3|12|12|1
Tann McCorkell,tmccorkellim10983,0,16|8|0|12|7|8|12|1
Matthew Ollenbuttel,mollenbuttel6i19408,0,6|15|7|16|7|0|5|8
Deeann Shipley,dshipley9q13349,0,8|18|22|3|4|6|3|0
Gilberta Rawsthorn,grawsthornfu15161,0,7|25|10|7|8|4|3|0
Deanne Westney,dwestneyhx24746,0,11|3|16|0|12|6|13|3
Zandra Fallow,zfallow5o30023,0,5|0|5|10|19|3|7|15
Adolpho Lieber,alieber9r12894,0,10|10|5|9|8|5|15|2
Esme Regardsoe,eregardsoeq016828,0,8|3|5|4|8|5|14|17
Cordy Fairy,cfairyhn10106,0,12|12|2|3|4|11|9|11
Vi Offell,voffelles3196,0,14|13|3|0|12|0|16|6
Ramsey Footitt,rfootitth426649,0,5|14|0|0|4|12|8|21
Leeann Vanner,lvanner0188,0,3|18|5|14|5|12|6|1
Ambros Dymoke,adymokej630876,0,13|16|0|0|7|16|4|8
Arlen Bullen,abullenmu3051,0,11|1|2|1|18|6|10|15
Patin Bibey,pbibeybz30087,0,23|2|14|6|0|8|8|3
Renae Habard,rhabardn518034,0,3|12|8|8|8|8|4|13
Jerrine Gooding,jgoodingk72126,0,6|23|7|0|14|4|1|9
Gardie Odby,godbyrq11066,0,8|8|14|6|1|9|5|13
Kare Pentony,kpentony2e12124,0,1|3|8|13|21|8|10|0
Gladys Grand,ggrand9910312,0,21|6|6|1|1|8|13|8
Winfield Fried,wfriedij4747,0,2|11|14|2|1|4|16|14
Bernadina Medforth,bmedforthj212325,0,6|14|7|7|4|5|19|2
Donnajean Hachette,dhachette8o23899,0,6|0|11|13|3|18|3|10
Didi Lartice,dlarticel711776,0,17|4|4|8|5|16|0|10
Dody Braunfeld,dbraunfeldn86258,0,3|6|12|6|7|14|9|7
Annissa Reicherz,areicherzlc4872,0,5|0|8|8|16|5|16|6
Melissa Cornthwaite,mcornthwaitenv104,0,2|9|20|1|1|8|12|11
Guillemette Vautier,gvautiera11867,0,8|2|9|10|12|14|8|1
Karylin Bedwell,kbedwella429551,0,1|1|1|1|26|7|11|16
Giordano Chittey,gchittey1e22345,0,18|3|3|6|10|11|5|8
Antonino Crandon,acrandonr55813,0,7|6|6|7|4|5|20|9
Berri Anchor,banchorbr17195,0,8|3|11|15|6|7|6|8
Marcellus Ragsdale,mragsdalene26742,0,11|13|5|0|1|20|7|7
Rollo Mulrenan,rmulrenandv5282,0,5|4|13|6|14|11|4|7
Roosevelt Schops,rschopsw2767,0,21|1|2|15|9|7|1|8
Ive Shrimptone,ishrimptonelo7488,0,8|7|17|6|3|5|8|10
Milissent Escolme,mescolme4s4889,0,7|0|21|1|7|12|11|5
Josepha Mordie,jmordieex6519,0,6|5|2|2|5|14|23|7
Lanny Cady,lcadyck22591,0,16|8|6|6|6|8|13|1
Darn Jennick,djennickjp20561,0,6|14|7|11|6|7|13|0
Nikkie Cartmill,ncartmillqg11812,0,9|4|5|18|4|6|11|7
Aloysius Carlino,acarlino5915582,0,21|4|3|0|3|10|9|14
Justis Skene,jskenep618815,0,5|15|3|17|6|3|7|8
Kimberley Grzeszczak,kgrzeszczakdw5319,0,2|4|4|4|4|5|24|17
Marcile Vedeneev,mvedeneev4l19213,0,14|12|14|7|1|1|7|8
Randi Lowerson,rlowerson1x31052,0,12|12|7|1|2|21|1|8
Briny Cleve,bclevel14414,0,2|3|1|6|5|11|8|28
Berti Insley,binsleyg017965,0,3|15|4|2|24|3|7|6
Northrup Lundon,nlundon1w6121,0,14|8|8|6|4|5|14|5
Clair Paulley,cpaulleyi83227,0,9|0|0|6|15|8|3|23
Shelley Lazare,slazarek04905,0,4|8|5|6|28|2|6|5
Pedro Washbrook,pwashbrook8u14577,0,3|5|4|5|17|21|7|2
Heddie Traice,htraice7g12999,0,0|7|17|8|6|13|4|9
Walker Brear,wbrear2929733,0,5|0|1|15|0|7|20|16
Forbes Becerra,fbecerrah35281,0,20|4|1|8|12|1|10|8
Vito Leith-Harvey,vleithharvey9t20259,0,16|3|2|8|14|8|8|5
Rea Bassilashvili,rbassilashvilin31739,0,4|4|12|10|15|8|1|10
Gavan Madigan,gmadiganed6537,0,12|6|22|4|1|5|9|5
Stefano Stanistreet,sstanistreetny12581,0,7|0|10|4|3|13|9|18
Gabriella Clench,gclench4b5201,0,3|5|0|28|7|9|9|3
Pat Leband,pleband1p4612,0,14|4|5|15|3|10|2|11
Tonia Peiser,tpeiserjp11632,0,7|2|7|9|11|10|13|5
Karrah Pesik,kpesiklf26343,0,4|4|22|8|11|11|2|2
Herculie Cosslett,hcosslett1i27147,0,15|14|1|9|11|3|4|7
Goldy Orr,gorr4a18767,0,6|5|7|7|14|8|10|7
Leland Seldner,lseldnerel18949,0,10|6|11|5|5|5|4|18
Vikky Cowhig,vcowhigdt6315,0,0|13|6|8|13|12|8|4
Yul Stidston,ystidstonrk23410,0,5|10|6|16|10|4|8|5
Irvin Grogor,igrogor9n3904,0,8|12|8|5|2|1|15|13
Adiana Cescon,acescon1v20931,0,1|5|6|22|4|16|7|3
Sybila Filer,sfilerjy19748,0,4|3|7|32|1|3|10|4
Mechelle Petroselli,mpetrosellikc23470,0,14|6|3|8|8|10|9|6
Annette Rimington,arimingtonnv623,0,14|7|3|0|15|7|14|4
Nert O'Quin,noquin565990,0,14|4|8|1|14|16|1|6
Koo Eliasen,keliasengi19653,0,12|18|18|1|1|1|1|12
Fernando Cyphus,fcyphusnw11836,0,11|7|16|5|4|9|8|4
Debi Bransdon,dbransdon1r16352,0,3|14|10|29|1|4|0|3
Rosabella Pisculli,rpiscullikc28194,0,10|7|1|3|11|11|13|8
Lissi Heatherington,lheatheringtonfy2000,0,0|2|4|5|12|0|20|21
Minna Rosina,mrosina1731779,0,7|10|4|10|6|1|25|1
Mercy Kleingrub,mkleingrubny31366,0,0|0|3|16|12|8|13|12
Aldric Kewzick,akewzickn521274,0,20|15|2|5|7|4|7|4
Agustin McKeighan,amckeighanhn51,0,11|6|14|9|4|6|2|12
Jonas Standbridge,jstandbridge7m2307,0,9|1|1|19|21|5|0|8
Ignacio Birk,ibirk3m8005,0,4|14|8|8|4|2|10|14
Kahaleel Torrance,ktorrancenm3328,0,3|3|1|6|10|7|18|16
Nissie Withey,nwitheyf31438,0,2|14|3|17|9|8|9|2
Delphine Scougall,dscougallig2506,0,5|3|9|15|17|2|6|7
Hermione Wyd,hwydc424514,0,10|3|12|8|12|2|12|5
Franky Stoddart,fstoddart7j15504,0,6|7|12|8|13|8|6|4
Arlin Hallmark,ahallmark8128570,0,13|6|17|1|1|5|15|6
Brooks Gensavage,bgensavagen615863,0,7|12|0|8|7|7|2|21
Kathrine Cordie,kcordie5r2411,0,1|1|15|17|9|4|10|7
Taddeusz McSherry,tmcsherry1c11492,0,8|7|7|6|15|7|6|8
Dorette Kelshaw,dkelshawo419742,0,7|1|7|13|12|16|6|2
Elston McMenamin,emcmenamin6w19128,0,22|5|13|7|8|5|3|1
Thorsten Hubbins,thubbins5j21971,0,7|8|4|15|5|20|0|5
Byrann Willicott,bwillicottp325888,0,8|11|0|8|4|21|6|6
Milissent Escolme,mescolme4s16455,0,20|5|6|9|5|0|11|8
Petronia Perrelli,pperrelli586006,0,13|0|1|1|8|7|20|14
Dewey Whytock,dwhytockpl5945,0,8|3|3|8|21|3|14|4
Hope Seeviour,hseeviourjz27946,0,9|13|11|6|1|1|11|12
Stacee Corriea,scorriea4123365,0,20|14|5|3|8|10|2|2
Maxie Brunone,mbrunone8827792,0,24|2|7|6|0|8|5|12
Desiree Jammes,djammes1e23336,0,7|9|14|6|1|14|3|10
North Frake,nfrake8e21920,0,2|7|9|8|8|2|5|23
Emlyn Errichi,eerrichih717888,0,9|21|6|1|11|8|8|0
Leo Bentje,lbentjeiy22031,0,4|9|8|11|20|0|8|4
Brandyn Lewson,blewsonni19305,0,16|8|12|1|7|1|6|13
Jessie Domerque,jdomerquem75928,0,18|3|12|14|0|3|10|4
Ferd Padgett,fpadgettc322089,0,11|5|0|11|5|4|3|25
Dalis Glison,dglisonrr27809,0,6|3|7|8|0|16|6|18
Ward Checchi,wchecchiqs4702,0,7|6|17|8|9|1|8|8
Shari Morhall,smorhallne19216,0,8|2|4|12|11|6|14|7
Isahella Damsell,idamsell9z18515,0,9|35|10|4|1|2|1|2
Eleni Purdie,epurdieml31482,0,7|6|6|2|14|16|7|6
Roanne Groves,rgroves5q26264,0,9|2|2|3|1|8|28|11
Gram Shawdforth,gshawdforthde30318,0,20|8|10|8|1|8|3|6
Wylma Matthews,wmatthewsf511365,0,32|3|6|4|1|13|0|5
Gabie Widd,gwiddiq30502,0,3|7|11|22|3|0|16|2
Elvyn Szreter,eszreterny6755,0,5|10|9|18|7|8|0|7
Etty Cater,ecaterpo10470,0,15|9|2|17|1|4|3|13
Ardenia Fuzzens,afuzzenshz2044,0,7|7|2|4|22|6|1|15
Reinaldos Weaving,rweaving5l14605,0,1|3|6|25|13|12|0|4
Dulsea Dishmon,ddishmon2428326,0,1|3|7|8|12|17|11|5
Sayer Silcocks,ssilcockspu474,0,8|12|8|16|7|8|0|5
Jesse Olliff,jolliffkq20583,0,1|6|11|3|18|9|5|11
Kassandra Rimington,krimingtonks13040,0,12|14|4|11|5|3|8|7
Aprilette Filipczynski,afilipczynskil95432,0,14|16|2|1|12|3|4|12
Bartlett Jacquemard,bjacquemardaz25358,0,15|6|23|5|4|5|0|6
Cathi Stickland,csticklandec32554,0,12|2|1|8|4|13|21|3
Aleksandr Arnoldi,aarnoldic28989,0,4|12|1|19|5|10|5|8
Cindra Bozier,cbozierq213995,0,3|20|7|2|14|1|1|16
Padraig Keyte,pkeyteql778,0,16|1|7|16|0|8|5|11
Amble MacUchadair,amacuchadaircz13435,0,17|4|4|1|18|7|11|2
Archy Kynder,akynderaz31648,0,7|12|1|7|4|20|6|7
Mari Louw,mlouw8c3283,0,0|0|16|21|8|14|3|2
Teddi Flemming,tflemmingg2014,0,12|3|0|6|21|10|2|10
Rosy Bengtsen,rbengtseni24190,0,7|3|7|2|12|4|17|12
Patsy Acklands,packlandsv6806,0,1|3|13|4|8|7|22|6
Grazia Speare,gspeare529470,0,8|7|12|7|5|17|3|5
Nikki Spavon,nspavonpp25852,0,3|8|6|4|10|4|8|21
Georg O'Donnell,godonnellbt10286,0,1|12|7|0|16|9|7|12
Lem Regardsoe,lregardsoed36356,0,20|2|4|1|8|4|12|13
Corena Trazzi,ctrazziie12687,0,9|13|24|3|3|1|4|7
Jocelyne Portman,jportmand122204,0,9|6|16|6|15|5|7|0
Henryetta Parsonage,hparsonageok4376,0,12|10|3|14|5|9|8|3
Lavinie Safhill,lsafhillcy19443,0,14|15|14|3|14|1|2|1
Kristi Georgiades,kgeorgiadesc324897,0,13|2|15|4|6|8|7|9
Kelcey Vedishchev,kvedishchevc43934,0,2|7|11|6|22|13|2|1
Jenilee Tavernor,jtavernorhu7955,0,6|16|7|15|12|1|3|4
Darda Union,duniona714696,0,14|3|5|8|9|24|0|1
Gannie Lazonby,glazonby213791,0,1|17|3|16|7|8|1|11
Francesco McKew,fmckewkd26284,0,8|10|5|4|3|19|15|0
Sioux Khadir,skhadir7e30733,0,7|13|7|5|8|6|0|18
Darcey Jewes,djewesb331656,0,18|7|4|2|2|20|8|3
Ferne Payne,fpayne8012017,0,0|9|9|11|6|6|12|11
Karlen Kitchener,kkitchener655905,0,2|9|11|8|8|7|0|19
Cindie Mournian,cmournianjn1308,0,3|2|4|7|0|25|7|16
Diena Quinton,dquintonbh15586,0,1|16|0|19|5|5|13|5
Rebbecca Scrange,rscrangeb312840,0,20|5|1|5|11|11|4|7
Filippo Sowerbutts,fsowerbutts8h2397,0,8|2|1|13|12|4|0|24
Rodrique Whitcher,rwhitcherhf13199,0,13|0|0|6|9|14|16|6
Travis Reveland,trevelandni5261,0,13|3|5|13|8|3|13|6
Johnette Lillegard,jlillegard4z19759,0,14|0|15|14|12|0|5|4
Gilemette Geane,ggeane8631508,0,9|10|11|7|17|1|6|3
Payton Govini,pgovinijj26507,0,18|5|6|17|1|14|2|1
Reinhold Annatt,rannattef2713,0,12|4|2|1|17|6|16|6
Melony Corris,mcorris1s3072,0,8|15|14|3|7|4|7|6
Gerri Muckloe,gmuckloeky23479,0,17|15|8|8|5|1|6|4
Mattias Tuckley,mtuckleyik23358,0,3|1|5|17|10|2|13|13
Aprilette Filipczynski,afilipczynskil913865,0,5|12|8|6|15|4|4|10
Trever Rosenthaler,trosenthalermc19699,0,9|1|6|3|7|5|16|17
Chrysa Oxtaby,coxtabybk4280,0,5|13|4|6|10|6|12|8
Tandi Mynard,tmynardct2283,0,4|8|6|4|16|5|13|8
Amalea Spelman,aspelman4i16012,0,10|6|8|0|20|13|2|5
Cassandra Shirrell,cshirrellft2088,0,9|8|0|6|11|8|17|5
Lynne Giovannacc@i,lgiovannacci3w29027,0,11|7|3|3|8|7|21|4
Almeta Gibbie,agibbiem41472,0,6|6|3|13|11|11|12|2
Mohandas Oxenden,moxendenq625732,0,1|7|21|16|2|11|4|2
Godfree Vail,gvail5x12141,0,2|9|3|13|2|12|7|16
Isabella Fennell,ifennell1o28990,0,2|2|8|2|11|5|17|17
Tracee Coatts,tcoattsl817041,0,9|0|10|7|11|2|17|8
Adolphus Warlow,awarlowro29347,0,1|10|5|5|7|13|21|2
Darda Cooch,dcoochli27511,0,5|16|5|11|10|1|8|8
Ludwig Klesse,lklessehs23250,0,17|0|5|2|21|12|6|1
Hedy Thebe,hthebe2n1611,0,20|1|0|5|19|3|10|6
Krystal Tracey,ktraceygk21728,0,5|14|4|1|11|13|9|7
Yuma Blaske,yblaske5j27747,0,5|2|21|11|4|6|3|12
Haleigh Allibon,hallibonem10683,0,17|7|0|8|7|10|15|0
Neely Medmore,nmedmore1d21870,0,17|13|6|15|5|0|8|0
Gregorio Philps,gphilps4f32521,0,2|6|1|15|16|2|16|6
Michell Jentin,mjentinjh20593,0,3|0|11|4|14|17|5|10
Dael Sergent,dsergentkp17151,0,7|6|7|7|10|12|12|3
Ingunna Gaveltone,igaveltone3w28840,0,24|2|3|6|3|5|5|16
Stavros Sponder,ssponder5b7832,0,2|11|4|4|8|7|15|13
Renaldo Carcas,rcarcasji26482,0,16|19|1|15|9|2|0|2
Paulie Barends,pbarendsmv22787,0,1|7|11|3|11|8|9|14
Levey Shervil,lshervilip29064,0,11|4|15|3|12|4|3|12
Jenelle Varden,jvardenl34326,0,7|8|3|22|0|11|0|13
Dahlia Syphas,dsyphas601679,0,15|18|0|4|0|26|0|1
Lawry Rubenczyk,lrubenczykcl6013,0,1|4|8|8|17|1|11|14
Burk Ghiron,bghironb932040,0,10|26|6|0|3|10|8|1
Xaviera Giampietro,xgiampietrofb21675,0,6|12|13|8|0|12|1|12
Dody Fearns,dfearns4h3375,0,17|6|8|12|4|7|1|9
Sonny Bineham,sbinehampe273,0,9|6|21|6|3|2|4|13
Lissi Breton,lbreton2720925,0,16|2|13|8|11|5|6|3
Darda Cooch,dcoochli13374,0,7|12|12|2|5|3|12|11
Sholom Cosgry,scosgrypi26427,0,2|6|7|10|9|10|5|15
Gisela Hirschmann,ghirschmannps6977,0,9|8|3|2|21|7|11|3
Elysha Spear,espear2e9626,0,15|21|5|8|0|5|6|4
Kimmie Hackin,khackin3x12686,0,0|13|12|13|12|1|12|1
Sande Haberfield,shaberfieldmp15225,0,3|16|8|8|8|8|12|1
Gustavus Grinvalds,ggrinvaldsnm14432,0,8|9|3|5|22|12|0|5
Cassandra Shirrell,cshirrellft29112,0,3|5|7|0|21|6|1|21
Tyne Rotter,trotterqx904,0,13|6|10|14|7|6|6|2
Miran Crookes,mcrookesee24540,0,7|3|14|8|5|5|7|15
Alfy Pepperill,apepperill5626786,0,2|1|8|7|11|28|2|5
Patty Cattermoul,pcattermoul5r15987,0,13|7|11|8|8|3|1|13
Vidovik Dankov,vdankovq128025,0,7|0|3|8|29|2|0|15
Austine Pullan,apullanbg11549,0,13|7|12|4|10|10|7|1
Paulette Bazoge,pbazogee129820,0,16|4|2|5|8|7|5|17
Natka Groome,ngroome9o31754,0,16|2|0|8|5|23|10|0
Rafael Pinniger,rpinnigerjk16685,0,11|7|13|4|1|9|18|1
Mareah Swalwell,mswalwellj81957,0,5|2|8|14|7|17|6|5
Orella Laxston,olaxston5m31811,0,3|14|5|7|17|6|5|7
Hartwell Miebes,hmiebes6l11554,0,21|8|5|6|8|0|7|9
Tedman Jery,tjery5j29493,0,6|5|3|12|1|7|10|20
Mauricio Grinyakin,mgrinyakinrf2050,0,7|8|9|7|7|13|8|5
Ondrea Fliege,ofliegeiu29926,0,1|12|14|0|9|23|5|0
Joanie Timmins,jtimmins904250,0,1|14|2|14|10|1|6|16
Alyson Hilling,ahillingjs21215,0,5|11|7|6|14|5|4|12
Shay Landrieu,slandrieuhy27301,0,3|0|17|7|8|2|10|17
Jonie Corris,jcorris5j31178,0,16|5|6|11|7|3|7|9
Loria Frost,lfrost7o29998,0,4|8|8|15|14|8|7|0
Gretchen Impey,gimpeyat4301,0,4|8|6|18|1|1|6|20
Dirk Blazic,dblazicew13406,0,9|4|10|8|3|11|11|8
Amos O'Neill,aoneill579865,0,7|0|5|19|0|18|8|7
Melesa Tarry,mtarryb76808,0,5|3|0|8|17|5|6|20
Tyrone Jiranek,tjiranekfl16885,0,3|8|9|6|0|11|17|10
Gilberto Downgate,gdowngate7r4568,0,7|3|16|4|9|16|9|0
Elli McNamara,emcnamara8u615,0,7|2|7|9|7|12|5|15
Neron Kiebes,nkiebesl114391,0,0|7|12|2|10|11|15|7
Nels Prosch,nproschmn6972,0,0|0|6|13|5|22|17|1
Korie Gogarty,kgogartykt10766,0,9|3|9|0|18|8|17|0
Mattias Ccomini,mccominii15807,0,5|16|3|20|8|7|1|4
Nelie Gomes,ngomes3q6964,0,10|3|11|9|10|13|8|0
Loella Yuranovev,lyuranovevof30632,0,18|17|7|0|12|0|4|6
Maisey Filipychev,mfilipychevgb27190,0,9|5|9|8|0|17|8|8
Paloma Salter,psalter6z31284,0,13|5|0|18|14|7|5|2
Stacy Skingle,sskingleiz29047,0,3|1|10|8|23|4|14|1
Ruthe McLaine,rmclaineh731052,0,14|9|7|7|2|6|4|15
Rodrigo Tuberfield,rtuberfield6p12429,0,8|10|1|19|16|10|0|0
