Griswold Keysel,gkeysel4419694,0,3|9|6|5|6|5|15|15
Fabiano Tong,ftongi630574,0,2|9|13|14|2|4|2|18
Eugen Sutcliff,esutcliffqz9361,0,3|8|8|4|6|1|8|26
Maynord Westmorland,mwestmorland3x27179,0,8|21|4|10|8|6|3|4
Liana Koenen,lkoenenmw27478,0,8|4|14|7|8|14|8|1
Kingsley Kirtlan,kkirtlan9v16185,0,5|13|6|1|2|10|23|4
Randal Cumming,rcumming7621178,0,12|0|17|12|5|4|7|7
Aldwin Glaum,aglaum6c2561,0,1|1|1|17|5|1|15|23
Gwendolen Quinsee,gquinseehm31792,0,8|8|0|8|9|3|8|20
Craig Bann,cbann2t20732,0,7|16|2|15|12|4|4|4
Trish Ollive,tollivej7208,0,23|7|5|13|8|1|7|0
Leonore Hames,lhamesrf4685,0,13|10|3|13|8|2|5|10
Lynett Tadd,ltadd4832572,0,0|13|12|1|8|13|10|7
Margareta Fawcitt,mfawcitt6k8873,0,10|3|16|3|0|8|18|6
Celene Nijs,cnijsky11013,0,0|3|20|13|13|12|3|0
Jecho Pettipher,jpettipherml31743,0,13|13|7|7|10|5|2|7
Jae Scopyn,jscopyn4z23292,0,6|1|12|6|1|6|1|31
Cissy Crosskell,ccrosskell3o23302,0,11|6|11|3|4|16|6|7
Chadwick Marjanovic,cmarjanovicev15032,0,10|0|3|3|8|7|17|16
Shamus Pogson,spogsonr26920,0,14|8|8|6|6|7|8|7
Doralia Syseland,dsyselandqd6521,0,5|17|13|4|9|0|16|0
Golda Simenel,gsimenelqw2006,0,20|11|8|6|1|14|0|4
Townsend Quincee,tquinceehf21383,0,8|15|3|4|2|6|13|13
Alaine Flello,aflellow20986,0,21|12|7|4|3|2|1|14
Ely Ackrill,eackrillch22758,0,6|4|8|12|0|7|17|10
Melosa Tredget,mtredget7y28732,0,13|5|15|2|7|4|12|6
Genna Crotch,gcrotchdk4728,0,1|8|12|3|3|16|5|16
Jana Thunderchief,jthunderchief1z11697,0,13|1|8|10|3|5|15|9
Pace Armes,parmesed5488,0,6|7|10|4|14|12|6|5
Barnard Wile,bwile2x12695,0,8|7|18|0|6|8|11|6
Casey Van Cassel,cvan8526572,0,7|8|3|4|5|13|8|16
Rhona Itzkin,ritzkinjw1612,0,5|6|12|11|8|16|4|2
Bryon Liveley,bliveleynb1910,0,6|8|10|11|4|13|0|12
Karalynn Casaccia,kcasacciaem6737,0,7|4|5|2|13|14|14|5
Wynn Lebel,wlebelle15699,0,2|4|14|8|7|7|16|6
Cob Radbourne,cradbourne4f11363,0,11|6|3|7|6|9|19|3
Gavin Peirson,gpeirson1526042,0,5|21|6|7|13|1|6|5
Kanya Lippiett,klippiettdk2448,0,0|33|2|3|11|5|0|10
Pierette Chilley,pchilley2k26094,0,4|16|1|1|3|1|21|17
Nikaniki Gavaghan,ngavaghank219232,0,0|16|18|1|0|0|15|14
Brooke Fullom,bfullomp9794,0,10|1|0|23|7|12|9|2
Eda McNern,emcnernad31615,0,12|26|9|3|1|6|4|3
Elinor Gregol,egregolb29196,0,16|8|7|17|3|8|0|5
Melisande Gifford,mgifford1n28869,0,19|13|0|13|6|2|1|10
Hewett Pedden,hpeddenb513087,0,3|13|3|4|1|14|14|12
Fidel Tosh,ftosh7120437,0,7|1|13|21|1|8|6|7
Hastie Macia,hmaciakg24536,0,1|0|19|11|1|5|16|11
Ginger MacNally,gmacnallydu15695,0,14|5|8|16|4|9|7|1
Elyn Weld,eweldgp7054,0,1|5|19|11|14|2|9|3
Kass Spracklin,kspracklinqo1678,0,2|14|9|13|0|9|15|2
Mikael Igonet,migonetao9849,0,7|20|6|6|11|1|2|11
Jean Slorach,jslorachgn30276,0,23|16|4|0|7|9|3|2
Farlie Bonder,fbonder7s13652,0,15|7|1|4|9|17|5|6
Augusta Manueau,amanueaugh29639,0,5|18|8|8|3|1|7|14
Clair Paulley,cpaulleyi89651,0,4|8|18|3|4|14|7|6
Florrie Rowell,frowell3t15712,0,4|3|20|12|13|3|5|4
Dewitt Cranfield,dcranfieldo67456,0,2|1|24|8|2|5|19|3
Yance Biggar,ybiggarnr3393,0,26|3|4|7|8|2|9|5
Hyacinthe Di Bartolommeo,hdir315907,0,1|10|8|8|10|16|6|5
Gherardo Passey,gpasseyrr4074,0,1|8|8|0|10|9|11|17
Crystal Frank,cfranknr29974,0,2|9|4|8|3|16|16|6
Oralee Alway,oalwaypf6752,0,7|19|5|12|1|13|6|1
Stormy Nyssens,snyssenshu10216,0,12|15|7|4|8|3|3|12
Christoffer Jennison,cjennison1f11751,0,5|8|6|14|10|12|9|0
Etty Giacoppo,egiacoppojv15797,0,13|10|9|4|4|2|10|12
Pail Bolte,pbolte8f29541,0,10|22|6|0|7|4|0|15
Farley Cownden,fcowndenm813489,0,3|19|4|1|5|8|14|10
Jeremiah Glasson,jglasson4j1573,0,4|8|6|8|7|5|13|13
Patrice Farrants,pfarrantsij6726,0,9|6|6|3|19|5|15|1
Mercedes Spybey,mspybeygr829,0,11|2|3|10|8|14|8|8
Corrine Cabera,ccaberagj2493,0,8|6|18|6|0|6|3|17
Cele Perree,cperree2d32493,0,10|1|27|0|0|8|8|10
Cosetta Pargetter,cpargetter5g17378,0,8|14|8|2|14|8|4|6
Milli Robison,mrobison7124800,0,13|2|7|10|8|7|1|16
Dimitri Blanque,dblanquen427994,0,6|5|21|5|8|2|1|16
Caspar Phythian,cphythianl22670,0,0|6|2|7|1|6|15|27
Welbie Farenden,wfarenden9g25704,0,4|11|2|10|8|6|21|2
Allina Rivaland,arivalandkb8506,0,6|13|1|5|10|7|16|6
Land McLewd,lmclewdnv15020,0,13|6|7|15|6|0|6|11
Sharai Blackadder,sblackadderax7634,0,17|2|1|10|6|19|5|4
Truman Blasing,tblasingqi19531,0,18|1|6|12|10|10|4|3
Sonja Riseborough,sriseborough7330612,0,4|1|7|8|5|16|4|19
Crosby Garfoot,cgarfootfe25849,0,1|10|19|16|10|0|4|4
Lyon Pawle,lpawle1610070,0,5|5|2|6|5|26|12|3
Gibbie McFfaden,gmcffadenko26834,0,13|8|4|12|5|8|13|1
Loleta Hayward,lhaywardgs1205,0,3|3|9|15|8|7|18|1
Dodi Sor,dsorpx30013,0,7|11|2|18|10|3|10|3
Korrie Licciardiello,klicciardiellol1478,0,15|3|11|17|6|3|7|2
Tucky Lilywhite,tlilywhitemd27913,0,23|12|8|1|8|2|9|1
Gerardo Langlais,glanglais6w22122,0,2|13|2|12|13|5|14|3
Josefa Lorie,jloriepd30817,0,2|3|9|4|14|7|0|25
Ivie Sodeau,isodeauba6608,0,7|7|0|8|13|0|21|8
Vlad Joskowitz,vjoskowitz1a11050,0,4|4|5|14|10|11|8|8
Rhodie Ovendale,rovendalec124358,0,10|3|20|2|1|7|14|7
Janifer Seath,jseathpu20615,0,11|0|5|18|6|1|6|17
Lotti Cuseick,lcuseick5f121,0,10|7|12|12|0|5|6|12
Clim Spence,cspencee223119,0,1|5|17|16|3|17|3|2
Shirl Schreurs,sschreurshp29831,0,4|4|4|0|12|14|15|11
Lesya Jarritt,ljarritt5111684,0,16|4|2|11|4|14|8|5
Rikki Osgarby,rosgarbyks2399,0,13|0|3|3|15|8|17|5
Aylmer Hainning,ahainning1u16196,0,9|5|5|7|1|3|15|19
Darsey Pothecary,dpothecary1532294,0,1|13|0|13|11|3|20|3
Mirabella Pullinger,mpullingerdv23991,0,14|6|4|6|13|7|5|9
Denys Morican,dmoricanhx2919,0,14|1|15|6|12|4|3|9
Wiatt Davers,wdaversdg27693,0,16|8|4|3|21|8|3|1
Vick Flack,vflacklt19844,0,13|1|10|14|0|6|12|8
Leo Bentje,lbentjeiy25167,0,13|5|4|10|14|1|1|16
Noni Bollam,nbollamw29708,0,16|6|10|6|8|4|7|7
Rebecka Boerder,rboerder8a20362,0,13|3|15|10|1|4|12|6
Jory Perche,jpercheq31369,0,9|9|18|7|0|5|1|15
Tarra McSaul,tmcsaulko18755,0,2|8|8|2|8|27|5|4
Katinka Dulson,kdulson7x4475,0,3|4|7|9|7|12|18|4
Chrisse Crispin,ccrispin3u9789,0,11|13|5|9|4|12|4|6
Alie Barkway,abarkwaym87524,0,8|8|8|5|7|14|7|7
Zilvia Gennrich,zgennrichnm30382,0,11|6|8|4|4|9|19|3
Artemus Nulty,anulty6w28147,0,11|2|1|5|5|4|21|15
Aubine Loffhead,aloffheades4630,0,9|8|2|5|5|12|16|7
Gertrude Olohan,golohanc720123,0,4|9|17|8|11|4|6|5
Windy Wardington,wwardington7h10729,0,3|11|5|4|8|5|22|6
Mellisa Swanwick,mswanwickpc20055,0,8|10|15|15|3|4|6|3
Teddi Flemming,tflemmingg6884,0,8|5|2|13|2|26|6|2
Reine Moughton,rmoughtonas13757,0,5|6|9|6|7|3|8|20
Ashely Hedan,ahedan2732045,0,9|3|4|15|16|2|11|4
Aida Skrzynski,askrzynski4415570,0,2|6|19|18|1|17|1|0
Micheline Liddel,mliddelbv9580,0,3|10|8|15|16|0|10|2
Randal Cumming,rcumming76566,0,5|2|20|6|2|7|16|6
Bernadene Engel,bengeldu45,0,4|8|8|7|7|5|16|9
Patrizius Crumbie,pcrumbie2o15554,0,8|3|11|19|2|11|1|9
Mercy Kleingrub,mkleingrubny6585,0,3|5|13|18|1|6|12|6
Corine Tinton,ctintonk025793,0,14|2|18|7|2|7|14|0
Eugenie Furzer,efurzerpk6065,0,13|9|7|4|1|18|7|5
Barry O'Hagirtie,bohagirtiel18767,0,10|12|8|3|1|5|21|4
Igor Oyley,ioyleyac6480,0,3|5|13|11|8|0|3|21
Zed Marmon,zmarmonpl18210,0,14|13|2|18|2|4|3|8
Meagan Goodbarne,mgoodbarnehc15013,0,6|7|12|15|7|5|0|12
Hagan Casley,hcasleynu15325,0,4|1|8|8|2|12|15|14
Arin De Pietri,adeja28333,0,7|8|12|2|14|3|6|12
Rosene Polley,rpolley9v1233,0,5|4|14|0|18|5|7|11
Blakelee Djuricic,bdjuricicf810054,0,11|9|7|3|16|12|2|4
Tristam Rowbottam,trowbottamio21339,0,23|1|1|4|10|15|10|0
Letty Benedikt,lbenediktkl16071,0,8|3|10|11|2|0|23|7
Clarey Tonkes,ctonkesdp961,0,4|5|17|4|7|7|6|14
Noelyn Rangall,nrangall828682,0,4|1|10|14|1|15|6|13
Siana Reisen,sreisenps26065,0,14|0|13|0|16|3|18|0
Katerine Buscombe,kbuscombe5515255,0,12|7|17|7|1|8|4|8
Jeno Cake,jcakekj7276,0,4|16|16|0|4|5|12|7
Lia Suttell,lsuttellhv5392,0,12|2|7|6|7|1|23|6
Kare Pentony,kpentony2e31128,0,15|14|5|3|15|6|1|5
Mureil Fynes,mfynes26010,0,8|16|4|14|15|0|4|3
Lotti Cuseick,lcuseick5f23224,0,2|16|20|7|0|14|1|4
Kiel Shears,kshearsav20747,0,1|0|10|18|5|3|21|6
Kevin Stagge,kstaggeh513825,0,14|1|15|0|11|3|12|8
Stephie Bartlomiejczyk,sbartlomiejczyko014095,0,3|6|8|2|11|12|17|5
Luciano Cormode,lcormodec910950,0,6|19|20|3|1|7|7|1
Annabell Giorgione,agiorgione1v8347,0,13|7|0|6|6|8|5|19
Basilio North,bnorth1x8184,0,1|8|7|5|7|30|0|6
Vick Dilks,vdilks8v12833,0,11|7|14|14|5|7|3|3
Pollyanna Brookson,pbrookson1p20062,0,9|5|3|11|7|15|1|13
Winni Wrist,wwrist219896,0,7|5|9|13|8|9|3|10
Blondelle Cottage,bcottagebl6717,0,10|6|8|8|8|15|1|8
Merry McCready,mmccready1g1545,0,19|9|10|0|6|5|7|8
Binky Rapps,brapps9915252,0,3|14|5|10|6|0|19|7
Raynell Duddle,rduddleju25480,0,3|8|3|3|8|14|23|2
Aggy Cogdon,acogdon1t8210,0,10|14|13|8|4|2|5|8
